Entry	Entry name	Organism	Organism ID
A0A0F4TIG5	A0A0F4TIG5_PSEFL	Pseudomonas fluorescens	294
A0A2S8DVB9	A0A2S8DVB9_SHIBO	Shigella boydii	621
A0A2W4CK40	A0A2W4CK40_9GAMM	Pantoea sp. ARC607	2027922
B7NDR3	B7NDR3_ECOLU	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	585056
A0A1B8QZQ1	A0A1B8QZQ1_9PAST	Haemophilus sp. CCUG 60358	1859695
A0A1T0ASW1	A0A1T0ASW1_9PAST	Haemophilus paracuniculus	734
A0A2L1UTD3	A0A2L1UTD3_9GAMM	Rouxiella sp. ERMR1:05	1805933
A0A2S6VVM7	A0A2S6VVM7_9PSED	Pseudomonas sp. BRM28	2045201
A0A2R4I7Q3	A0A2R4I7Q3_SALET	Salmonella enterica subsp. enterica serovar Tennessee	143221
A0A2N1A2T0	A0A2N1A2T0_9GAMM	Psychromonas sp. Urea-02u-13	2058326
A0A2V3PUQ9	A0A2V3PUQ9_9GAMM	Pantoea sp. PNA 03-3	2135460
A0A1G5LBZ9	A0A1G5LBZ9_ACIBA	Acinetobacter baumannii	470
A0A1S9J0B4	A0A1S9J0B4_SHIBO	Shigella boydii	621
A0A2I5TG25	A0A2I5TG25_SERS3	Serratia sp. (strain ATCC 39006)	104623
I4T818	I4T818_ECOLX	Escherichia coli 541-15	752785
A0A210TJY3	A0A210TJY3_9GAMM	Yersinia entomophaga	935293
A0A1E4VQ59	A0A1E4VQ59_9PSED	Pseudomonas sp. 1D4	1843691
A0A0J4XKS2	A0A0J4XKS2_KLEPN	Klebsiella pneumoniae	573
A0A2J5QHS3	A0A2J5QHS3_KLEPN	Klebsiella pneumoniae	573
A0A1V4LR77	A0A1V4LR77_9PSED	Pseudomonas sp. VI4.1	1941346
A0A2V3CI76	A0A2V3CI76_9PSED	Pseudomonas sp. RW409	2202895
Q9JYX7	Q9JYX7_NEIMB	Neisseria meningitidis serogroup B (strain MC58)	122586
A0A2T3J4U2	A0A2T3J4U2_9GAMM	Photobacterium lutimaris	388278
W9B2W5	W9B2W5_KLEPN	Klebsiella pneumoniae	573
A0A2T5S5M8	A0A2T5S5M8_9PSED	Pseudomonas sp. GV041	2135750
A0A1W1KR41	A0A1W1KR41_KLEPN	Klebsiella pneumoniae	573
A0A2W0G9Q1	A0A2W0G9Q1_9ENTR	Enterobacter cloacae complex sp.	2027919
A0A2T3N2G0	A0A2T3N2G0_9GAMM	Photobacterium lipolyticum	266810
A0A1H2M9U6	A0A1H2M9U6_9PSED	Pseudomonas sihuiensis	1274359
A0A2G4W8P0	A0A2G4W8P0_ENTCL	Enterobacter cloacae	550
A0A081LR28	A0A081LR28_AERCA	Aeromonas caviae (Aeromonas punctata)	648
A0A156M4G0	A0A156M4G0_ENTCL	Enterobacter cloacae	550
A0A1R0GHC2	A0A1R0GHC2_9PSED	Pseudomonas sp. ATCC PTA-122608	1771311
A0A270AE76	A0A270AE76_9BACI	Bacillus simplex	1478
E6XHW6	E6XHW6_SHEP2	Shewanella putrefaciens (strain 200)	399804
A0A285ZLP6	A0A285ZLP6_9PSED	Pseudomonas sp. URMO17WK12:I9	1265491
A0A0D6SAJ6	A0A0D6SAJ6_9PSED	Pseudomonas sp. FeS53a	1604022
D2ZLC1	D2ZLC1_9ENTR	Enterobacter cancerogenus ATCC 35316	500639
A0A1Z3Q854	A0A1Z3Q854_SALET	Salmonella enterica subsp. enterica serovar India str. SA20085604	1242098
A0A0J1JJF9	A0A0J1JJF9_9GAMM	Photobacterium aphoticum	754436
A0A198H1W2	A0A198H1W2_9ENTR	Enterobacter soli ATCC BAA-2102	1354262
A0A2T9Q381	A0A2T9Q381_SALET	Salmonella enterica subsp. enterica serovar Cerro	340188
E2P5Q3	E2P5Q3_MANHA	Mannheimia haemolytica serotype A2 str. BOVINE	669262
A0A0H5Q8T0	A0A0H5Q8T0_NEIMI	Neisseria meningitidis serogroup B	491
A0A068QN82	A0A068QN82_9GAMM	Xenorhabdus doucetiae	351671
A9KZF5	A9KZF5_SHEB9	Shewanella baltica (strain OS195)	399599
A0A0F7LJ10	A0A0F7LJ10_9GAMM	Photorhabdus thracensis	230089
L3C310	L3C310_ECOLX	Escherichia coli KTE193	1181739
A0A090R566	A0A090R566_9GAMM	Photobacterium aphoticum	754436
D7Z9I2	D7Z9I2_ECOLX	Escherichia coli MS 69-1	749531
A0A2K1Q4S8	A0A2K1Q4S8_9GAMM	Pantoea theicola	1458355
Q3K6A7	Q3K6A7_PSEPF	Pseudomonas fluorescens (strain Pf0-1)	205922
A0A2T0Z0H6	A0A2T0Z0H6_9PSED	Pseudomonas sp. NFPP22	1566224
A0A2L1W9K9	A0A2L1W9K9_9PSED	Pseudomonas fulva	47880
A0A127KXC1	A0A127KXC1_9ENTR	Enterobacter sp. FY-07	1692238
A0A2V1H7L9	A0A2V1H7L9_9GAMM	Serratia sp. S1B	2233853
A0A1I5SEQ2	A0A1I5SEQ2_9PSED	Pseudomonas composti	658457
A0A2T6M5N9	A0A2T6M5N9_9PSED	Pseudomonas sp. GV047	2135751
A0A2V5BW60	A0A2V5BW60_9PSED	Pseudomonas sp. OV286	2135589
A0A2V4H2C9	A0A2V4H2C9_9PSED	Pseudomonas sp. LB-090624	2213079
A0A2W7NTC2	A0A2W7NTC2_9PSED	Pseudomonas sp. 478	2183930
A0A2G6UUL8	A0A2G6UUL8_9GAMM	[Flavobacterium] sp. 29	2035197
A0A0D0KL72	A0A0D0KL72_9PSED	Pseudomonas fulva	47880
L4IYH3	L4IYH3_ECOLX	Escherichia coli KTE146	1182725
A0A2W7JCA0	A0A2W7JCA0_9PSED	Pseudomonas sp. URMO17WK12:I6	1261629
R4YFT4	R4YFT4_KLEPR	Klebsiella pneumoniae subsp. rhinoscleromatis SB3432	861365
F3K2I4	F3K2I4_PSEAJ	Pseudomonas amygdali pv. tabaci str. ATCC 11528	573066
C5S397	C5S397_9PAST	Actinobacillus minor NM305	637911
A0A1J5VPB1	A0A1J5VPB1_9ENTR	Lelliottia nimipressuralis	69220
A0A2X5RKJ3	A0A2X5RKJ3_ECOLX	Escherichia coli	562
A0A1M5KIQ8	A0A1M5KIQ8_9PSED	Pseudomonas xanthomarina DSM 18231	1403346
C0AZY8	C0AZY8_9GAMM	Proteus penneri ATCC 35198	471881
A0A0J6H7F5	A0A0J6H7F5_9PSED	Pseudomonas lini	163011
A0A2A6DL72	A0A2A6DL72_ECOLX	Escherichia coli	562
A0A0T5XIR0	A0A0T5XIR0_ECOLX	Escherichia coli	562
A0A2R7Q7C3	A0A2R7Q7C3_9GAMM	Aeromonas sp. HMWF014	2056850
A0A1I7EBJ4	A0A1I7EBJ4_9ENTR	Kosakonia arachidis	551989
A0A2S1VQW9	A0A2S1VQW9_ECOLX	Escherichia coli O26 str. RM10386	1055534
A0A1I7KS20	A0A1I7KS20_9PSED	Pseudomonas sp. OV546	1881063
A0A0J1NNG9	A0A0J1NNG9_9ENTR	Citrobacter sp. MGH103	1686378
F5S2N4	F5S2N4_9ENTR	Enterobacter hormaechei ATCC 49162	888063
H2INJ1	H2INJ1_VIBSJ	Vibrio sp. (strain EJY3)	1116375
A0A2C5WAV8	A0A2C5WAV8_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A177YX03	A0A177YX03_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A2E4ZF84	A0A2E4ZF84_9GAMM	Idiomarinaceae bacterium	1898113
A0A1L5PWH9	A0A1L5PWH9_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A225ECU9	A0A225ECU9_PSEOL	Pseudomonas oleovorans subsp. oleovorans	1218129
A0A0W0LNV4	A0A0W0LNV4_PSEMA	Pseudomonas marginalis ICMP 11289	1198318
A0A173H9L9	A0A173H9L9_9PSED	Pseudomonas sp. JY-Q	1338689
A0A0M0IN26	A0A0M0IN26_9VIBR	Vibrio xuii	170661
A0A0F4AZZ1	A0A0F4AZZ1_9ENTR	Enterobacter cloacae complex sp. CIDEIMsCOL9	1870932
A0A266NEL0	A0A266NEL0_9PSED	Pseudomonas lundensis	86185
A0A0K1QH30	A0A0K1QH30_PSEFL	Pseudomonas fluorescens NCIMB 11764	1221522
A0A0P9RL41	A0A0P9RL41_9PSED	Pseudomonas syringae pv. coryli	317659
I1E351	I1E351_9GAMM	Rheinheimera nanhaiensis E407-8	562729
A0A1H0RAJ6	A0A1H0RAJ6_9PSED	Pseudomonas extremorientalis	169669
A0A2K4J3Y4	A0A2K4J3Y4_9PSED	Pseudomonas sp. FW507-12TSA	2075552
A0A2L2JEQ7	A0A2L2JEQ7_9ENTR	Lelliottia nimipressuralis	69220
A0A2W5DFT9	A0A2W5DFT9_SHEOE	Shewanella oneidensis	70863
A0A1U6Y3V2	A0A1U6Y3V2_AERHY	Aeromonas hydrophila J-1	1419584
A0A290VFG3	A0A290VFG3_AERSA	Aeromonas salmonicida subsp. masoucida	197700
A0A077MZP9	A0A077MZP9_XENBV	Xenorhabdus bovienii str. puntauvense	1398201
A0A2R4H7D6	A0A2R4H7D6_9PSED	Pseudomonas sp. s211(2017)	2045200
A0A1B2FD86	A0A1B2FD86_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
J2WM53	J2WM53_9PSED	Pseudomonas sp. GM21	1144325
A0A177STY2	A0A177STY2_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A2V5F5H8	A0A2V5F5H8_9PSED	Pseudomonas sp. RV120224-01c	1378074
U2L3P7	U2L3P7_SERFO	Serratia fonticola AU-P3(3)	1332070
A0A1C0U2T7	A0A1C0U2T7_9GAMM	Photorhabdus australis	286156
A0A2B7LZB1	A0A2B7LZB1_ECOLX	Escherichia coli	562
E9CPY7	E9CPY7_9GAMM	Serratia symbiotica str. Tucson	914128
A0A1G7G4E1	A0A1G7G4E1_9PSED	Pseudomonas alcaliphila	101564
A0A1D3KF41	A0A1D3KF41_ECOLX	Escherichia coli	562
A0A2M8S3A4	A0A2M8S3A4_9PAST	Conservatibacter flavescens	28161
A0A0E2MJR2	A0A0E2MJR2_9ENTR	Enterobacter sp. MGH 14	1329823
A0A2S3W729	A0A2S3W729_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A2S3WVZ7	A0A2S3WVZ7_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A0G2NUR2	A0A0G2NUR2_SALGL	Salmonella enterica subsp. enterica serovar Gallinarum str. SG9	909947
A0A1G6EXP0	A0A1G6EXP0_PSEPU	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
A0A1C0R550	A0A1C0R550_SERMA	Serratia marcescens subsp. marcescens	211759
A0A2R4IUD0	A0A2R4IUD0_9GAMM	Halomonas sp. SF2003	2136172
A0A2R7Q7V7	A0A2R7Q7V7_9GAMM	Aeromonas sp. HMWF015	2056851
A0A2T1LEK8	A0A2T1LEK8_ECOLX	Escherichia coli	562
A0A2Y0YLB3	A0A2Y0YLB3_ECOLX	Escherichia coli	562
A0A2X7TW20	A0A2X7TW20_ECOLX	Escherichia coli	562
A0A2S5U555	A0A2S5U555_ECOLX	Escherichia coli	562
Q48DM8	Q48DM8_PSE14	Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) (Pseudomonas syringae pv. phaseolicola (strain 1448A / Race 6))	264730
A0A1A9RZ66	A0A1A9RZ66_9NEIS	Eikenella sp. NML02-A-017	1795827
A0A0D6EBZ9	A0A0D6EBZ9_9GAMM	Halomonas sp. R57-5	1610576
A0A162CH36	A0A162CH36_9GAMM	Pseudoalteromonas luteoviolacea S4060-1	1365257
A0A1T0BBS8	A0A1T0BBS8_9PAST	[Haemophilus] felis	123822
A0A239HYF7	A0A239HYF7_9PSED	Pseudomonas delhiensis	366289
A0A063KVM6	A0A063KVM6_9GAMM	Pseudoalteromonas fuliginea	1872678
A0A2L0T4B7	A0A2L0T4B7_9PSED	Pseudomonas sp. XWY-1	2069256
A0A244CMZ5	A0A244CMZ5_9GAMM	Pseudoalteromonas ulvae	107327
A0A0J1LI17	A0A0J1LI17_9ENTR	Citrobacter sp. MGH106	1686381
A0A2V5EY82	A0A2V5EY82_9MICC	Arthrobacter stackebrandtii	272161
A0A2T3BHM3	A0A2T3BHM3_9ESCH	Escherichia sp. MOD1-EC5451	2093873
A0A2V2T1R3	A0A2V2T1R3_9PSED	Pseudomonas sp. RW407	2202894
A0A2T3VY76	A0A2T3VY76_9GAMM	Pectobacterium sp. SS95	2108399
E5UIG3	E5UIG3_NEIMU	Neisseria mucosa C102	435832
A0A0K1N178	A0A0K1N178_AGGAP	Aggregatibacter aphrophilus (Haemophilus aphrophilus)	732
A0A2S9AUY7	A0A2S9AUY7_9PSED	Pseudomonas sp. MYb60	1848738
A0A1C2KXL0	A0A1C2KXL0_AERHY	Aeromonas hydrophila	644
A0A1V2F2B4	A0A1V2F2B4_AERHY	Aeromonas hydrophila	644
A0A0X2PE79	A0A0X2PE79_9GAMM	Serratia sp. LCN16	1805627
B6I205	B6I205_ECOSE	Escherichia coli (strain SE11)	409438
Q65R43	Q65R43_MANSM	Mannheimia succiniciproducens (strain MBEL55E)	221988
A0A2N7Y4Q1	A0A2N7Y4Q1_9PSED	Pseudomonas sp. GP01-A4	2070571
A0A147GXW5	A0A147GXW5_9PSED	Pseudomonas psychrotolerans	237610
A0A0J5XIY1	A0A0J5XIY1_PECCC	Pectobacterium carotovorum subsp. carotovorum UGC32	1267544
A0A0N1WJI3	A0A0N1WJI3_AGGAP	Aggregatibacter aphrophilus F0387	679198
A0A1G5N7T3	A0A1G5N7T3_9PSED	Pseudomonas psychrotolerans	237610
A0A231FWX4	A0A231FWX4_9PSED	Pseudomonas jessenii	77298
A0A0F6FD00	A0A0F6FD00_ECO57	Escherichia coli O157:H7 str. SS52	1330457
A0A1Q3I1J9	A0A1Q3I1J9_9PSED	Pseudomonas moraviensis	321662
Q3YWW8	Q3YWW8_SHISS	Shigella sonnei (strain Ss046)	300269
A0A0H2ZFG9	A0A0H2ZFG9_PSEAB	Pseudomonas aeruginosa (strain UCBPP-PA14)	208963
A0A026V713	A0A026V713_ECOLX	Escherichia coli O174:H8 str. 04-3038	1446704
S9ZGN0	S9ZGN0_MANHA	Mannheimia haemolytica D35	1329905
E0F3R7	E0F3R7_ACTPL	Actinobacillus pleuropneumoniae serovar 10 str. D13039	754259
A0A0D0P2J8	A0A0D0P2J8_9GAMM	Aeromonas sp. L_1B5_3	1588629
R8AVG3	R8AVG3_PLESH	Plesiomonas shigelloides 302-73	1315976
F7NYH7	F7NYH7_9GAMM	Rheinheimera sp. A13L	506534
J7KXC8	J7KXC8_PECCC	Pectobacterium carotovorum subsp. carotovorum PCC21	1218933
A0A0C5E3F2	A0A0C5E3F2_9PSED	Pseudomonas sp. MRSN12121	1611770
A0A1I3JK16	A0A1I3JK16_9PSED	Pseudomonas sp. NFPP04	1566215
E7SRT4	E7SRT4_9ENTR	Shigella boydii ATCC 9905	932676
A0A2T9MDC5	A0A2T9MDC5_SALET	Salmonella enterica subsp. enterica serovar Bareilly	58096
A0A2S0PJ28	A0A2S0PJ28_9ENTR	Lelliottia sp. WB101	2153385
A0A2S0V4U9	A0A2S0V4U9_9GAMM	Colwellia sp. Arc7-D	2161872
C0ENM0	C0ENM0_NEIFL	Neisseria flavescens NRL30031/H210	546264
A0A2R3EWG9	A0A2R3EWG9_9GAMM	Shewanella sp. WE21	2029986
A0A2S4U729	A0A2S4U729_9GAMM	Aeromonas sp. ASNIH8	1920113
A0A0H3P0Y2	A0A0H3P0Y2_YERE1	Yersinia enterocolitica subsp. palearctica serotype O:3 (strain DSM 13030 / CIP 106945 / Y11)	930944
A0A1D3DFX4	A0A1D3DFX4_9ENTR	Shigella sp. FC1655	1898038
G2DNI1	G2DNI1_9NEIS	Neisseria weaveri LMG 5135	1051985
A0A1Q2GUS6	A0A1Q2GUS6_9GAMM	Pseudoalteromonas aliena	247523
X6QBI0	X6QBI0_9GAMM	Providencia alcalifaciens F90-2004	1256987
L7H4H3	L7H4H3_PSEFL	Pseudomonas fluorescens BRIP34879	1205750
A0A2R7KL16	A0A2R7KL16_9PSED	Pseudomonas sp. HMWF006	2056843
A0A1H1QC09	A0A1H1QC09_9PSED	Pseudomonas sp. Z003-0.4C(8344-21)	1855380
V0YKB7	V0YKB7_ECOLX	Escherichia coli 908573	1268998
A4VQZ3	A4VQZ3_PSEU5	Pseudomonas stutzeri (strain A1501)	379731
E2XYM8	E2XYM8_PSEFL	Pseudomonas fluorescens WH6	746360
A0A2X5EN05	A0A2X5EN05_SERRU	Serratia rubidaea (Serratia marinorubra)	61652
A6VQZ2	A6VQZ2_ACTSZ	Actinobacillus succinogenes (strain ATCC 55618 / 130Z)	339671
A0A126VE52	A0A126VE52_SERRU	Serratia rubidaea (Serratia marinorubra)	61652
A0A0A6ZZ95	A0A0A6ZZ95_SHIDY	Shigella dysenteriae 1617	754093
A0A151JE88	A0A151JE88_9VIBR	Vibrio cidicii	1763883
A0A0P9V1C2	A0A0P9V1C2_9PSED	Pseudomonas meliae	86176
N1NPM1	N1NPM1_XENNE	Xenorhabdus nematophila F1	1306162
A0A0X8HDX3	A0A0X8HDX3_9GAMM	Halomonas chromatireducens	507626
A0A0U3UKL3	A0A0U3UKL3_9GAMM	Pantoea vagans	470934
A0A2R3QKM7	A0A2R3QKM7_PSEME	Pseudomonas mendocina	300
A0A0A3YHV5	A0A0A3YHV5_9GAMM	Erwinia typographi	371042
A0A1A5D7R1	A0A1A5D7R1_9PSED	Pseudomonas sp. EGD-AKN5	1524461
A0A2U0VX00	A0A2U0VX00_9PSED	Pseudomonas sp. OV508	2135593
A0A2S9U7L9	A0A2S9U7L9_CROSK	Cronobacter sakazakii (Enterobacter sakazakii)	28141
A0A2A2PNL0	A0A2A2PNL0_9PSED	Pseudomonas moraviensis	321662
A0A1H2K387	A0A1H2K387_9PSED	Pseudomonas moraviensis	321662
A0A212BJC3	A0A212BJC3_9PSED	Pseudomonas sp. A46	1973009
A0A2W0EM25	A0A2W0EM25_9PSED	Pseudomonas jessenii	77298
A0A2V4K7K9	A0A2V4K7K9_9PSED	Pseudomonas jessenii	77298
A1JRZ7	A1JRZ7_YERE8	Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081)	393305
A0A1B1VFQ2	A0A1B1VFQ2_9VIBR	Vibrio coralliilyticus	190893
E3BJP5	E3BJP5_9VIBR	Vibrio caribbeanicus ATCC BAA-2122	796620
A0A1X3CZ19	A0A1X3CZ19_9NEIS	Neisseria canis	493
M1SAM4	M1SAM4_MORMO	Morganella morganii subsp. morganii KT	1124991
I3D6B5	I3D6B5_9PAST	Pasteurella bettyae CCUG 2042	1095749
A0A0G3KCM7	A0A0G3KCM7_ECOLX	Escherichia coli PCN033	1001989
A0A0Y0ENH6	A0A0Y0ENH6_STREE	Streptococcus pneumoniae	1313
A0A0H3MQQ6	A0A0H3MQQ6_ECO7I	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	585057
A0A1V0KR94	A0A1V0KR94_9GAMM	Colwellia sp. PAMC 21821	1816219
A0A0T8KWX1	A0A0T8KWX1_STREE	Streptococcus pneumoniae	1313
A0A0M9C2P3	A0A0M9C2P3_VIBPH	Vibrio parahaemolyticus	670
G4CHU2	G4CHU2_9NEIS	Neisseria shayeganii 871	1032488
A0A2S1MGB4	A0A2S1MGB4_VIBPH	Vibrio parahaemolyticus	670
A0A0M3E3E6	A0A0M3E3E6_VIBPH	Vibrio parahaemolyticus	670
A0A2L0TTN4	A0A2L0TTN4_9GAMM	Aeromonas sp. ASNIH1	1636606
D3A4V7	D3A4V7_NEISU	Neisseria subflava NJ9703	546268
V4HXH8	V4HXH8_9GAMM	Pseudoalteromonas luteoviolacea 2ta16	1353533
A0A0L8EJP2	A0A0L8EJP2_VIBPH	Vibrio parahaemolyticus	670
A0A2S0VGH9	A0A2S0VGH9_9ENTR	Enterobacteriaceae bacterium S05	2052938
G0AVU1	G0AVU1_9GAMM	Shewanella baltica BA175	693974
A0A2T5PIB1	A0A2T5PIB1_9PSED	Pseudomonas indoloxydans	404407
A0A2U8TZD9	A0A2U8TZD9_9PSED	Pseudomonas sp. 31-12	2201356
I3DGY7	I3DGY7_HAEPH	Haemophilus parahaemolyticus HK385	1095744
C6C8A0	C6C8A0_DICP7	Dickeya paradisiaca (strain Ech703) (Dickeya dadantii (strain Ech703))	579405
A0A2T0NV72	A0A2T0NV72_9PSED	Pseudomonas sp. NFACC11-2	1566246
A0A1X1EZA7	A0A1X1EZA7_PANCY	Pantoea cypripedii (Pectobacterium cypripedii) (Erwinia cypripedii)	55209
A0A2G0Z0V6	A0A2G0Z0V6_9PSED	Pseudomonas sp. ICMP 8385	1718920
A0A2N4UZ76	A0A2N4UZ76_9ENTR	Citrobacter sp. L55	1981983
A0A023CH78	A0A023CH78_9PSED	Pseudomonas extremaustralis 14-3 substr. 14-3b	1117958
F9GTJ5	F9GTJ5_HAEHA	Haemophilus haemolyticus M21127	1028804
U9Y6F5	U9Y6F5_ECOLX	Escherichia coli 113303	1268978
B1KEV1	B1KEV1_SHEWM	Shewanella woodyi (strain ATCC 51908 / MS32)	392500
A0A2N7Z487	A0A2N7Z487_9PSED	Pseudomonas sp. GW456-11-11-14-LB4	2070584
A0A1H3U3H9	A0A1H3U3H9_9PSED	Pseudomonas sp. NFIX28	1566235
A0A0Q0FH14	A0A0Q0FH14_9PSED	Pseudomonas coronafaciens pv. zizaniae	251700
A0A1E2VI47	A0A1E2VI47_9ENTR	Shigella sp. FC2928	1886517
A0A2U8SW36	A0A2U8SW36_PSEST	Pseudomonas stutzeri (Pseudomonas perfectomarina)	316
A0A0D6I950	A0A0D6I950_SALTM	Salmonella typhimurium	90371
A0A1X0VJT1	A0A1X0VJT1_9PSED	Pseudomonas graminis	158627
A0A0F6C9P7	A0A0F6C9P7_ECOLX	Escherichia coli Xuzhou21	741093
A0A2C6DUM9	A0A2C6DUM9_9GAMM	Pseudoalteromonas sp. GCY	2003316
A0A1H2CJQ8	A0A1H2CJQ8_9PSED	Pseudomonas umsongensis	198618
A0A1F0F5L5	A0A1F0F5L5_9NEIS	Eikenella sp. HMSC073A11	1739535
A0A221IQG9	A0A221IQG9_9GAMM	Pseudoalteromonas nigrifaciens	28109
A0A2N5LVL5	A0A2N5LVL5_9GAMM	Pseudoalteromonas sp. MelDa3	888435
A0A0M0T9M9	A0A0M0T9M9_9GAMM	Xenorhabdus sp. GDc328	742178
A0A0J6Q847	A0A0J6Q847_9ENTR	Leclercia sp. LK8	1628210
A0A0R9N8I1	A0A0R9N8I1_SALNE	Salmonella newport	108619
A0A2W7EPI2	A0A2W7EPI2_SALNE	Salmonella newport	108619
U2MV81	U2MV81_9GAMM	Pantoea sp. AS-PWVM4	1332069
B1J147	B1J147_PSEPW	Pseudomonas putida (strain W619)	390235
K0G562	K0G562_ACTSU	Actinobacillus suis H91-0380	696748
A0A2N8ZJ26	A0A2N8ZJ26_9VIBR	Vibrio tapetis subsp. tapetis	1671868
A0A1Y6IYA4	A0A1Y6IYA4_9VIBR	Vibrio mangrovi	474394
A0A2J4QL53	A0A2J4QL53_9ENTR	Klebsiella michiganensis	1134687
A0A2J5A0D0	A0A2J5A0D0_9ENTR	Klebsiella michiganensis	1134687
A0A1X7EXU5	A0A1X7EXU5_9PSED	Pseudomonas sp. LAMO17WK12:I1	1265486
V3PQG3	V3PQG3_9ENTR	Enterobacter sp. MGH 24	1329828
F2K5T7	F2K5T7_PSEBN	Pseudomonas brassicacearum (strain NFM421)	994484
Q2BJK0	Q2BJK0_NEPCE	Neptuniibacter caesariensis	207954
A0A1T1HWZ9	A0A1T1HWZ9_9PSED	Pseudomonas sp. MF6394	1960829
A0A1E3DMS0	A0A1E3DMS0_VIBHA	Vibrio harveyi (Beneckea harveyi)	669
A0A0W0IUL0	A0A0W0IUL0_PSESY	Pseudomonas syringae pv. syringae PD2766	716918
A0A0Q0CQZ1	A0A0Q0CQZ1_9PSED	Pseudomonas syringae pv. tagetis	129140
A0A1Q8YSK3	A0A1Q8YSK3_9ENTR	Klebsiella michiganensis	1134687
R1GUD1	R1GUD1_9GAMM	Aeromonas molluscorum 848	1268236
A0A1N6VVU3	A0A1N6VVU3_PSEAC	Pseudomonas alcaligenes	43263
A0A223U5D1	A0A223U5D1_9ENTR	Klebsiella quasivariicola	2026240
A0A0D0IYD0	A0A0D0IYD0_VIBHA	Vibrio harveyi (Beneckea harveyi)	669
A0A2R4NK06	A0A2R4NK06_9GAMM	Yersinia massiliensis	419257
A0A2N8CQE4	A0A2N8CQE4_9PSED	Pseudomonas sp. GW247-3R2A	2070648
A0A1Q1PLA3	A0A1Q1PLA3_9VIBR	Vibrio campbellii	680
A0A2N8H936	A0A2N8H936_9PSED	Pseudomonas sp. FW305-BF6	2070673
A0A1A8LSY7	A0A1A8LSY7_9GAMM	Halomonas sp. HL-93	1666906
A0A1B7KIY8	A0A1B7KIY8_9GAMM	Obesumbacterium proteus ATCC 12841	1354268
A0A085HYU5	A0A085HYU5_9ENTR	Kluyvera ascorbata ATCC 33433	1006000
A0A1I3XN83	A0A1I3XN83_9GAMM	Xenorhabdus mauleonii	351675
A0A2X4QN79	A0A2X4QN79_SALCE	Salmonella enterica subsp. salamae	59202
A0A2S4WQ63	A0A2S4WQ63_9ENTR	Leclercia sp. LSNIH4	1920117
A0A0M0UPG7	A0A0M0UPG7_9PSED	Pseudomonas coronafaciens pv. porri	83964
A0A2V4ZLY7	A0A2V4ZLY7_9PSED	Pseudomonas sp. GV058	2135753
A0A292C5X1	A0A292C5X1_PROVU	Proteus vulgaris	585
A0A0G4QJD1	A0A0G4QJD1_PROVU	Proteus vulgaris	585
V2RU70	V2RU70_ECOLX	Escherichia coli HVH 50 (4-2593475)	1280998
A0A2T7AQ17	A0A2T7AQ17_9ENTR	Cronobacter muytjensii	413501
A0A0T9R216	A0A0T9R216_9GAMM	Yersinia massiliensis	419257
S1JCQ4	S1JCQ4_ECOLX	Escherichia coli KTE108	1182704
A0A1V3SIT8	A0A1V3SIT8_9PSED	Pseudomonas sp. A25(2017)	1945865
E1INN9	E1INN9_ECOLX	Escherichia coli MS 145-7	679204
A0A2S0SDV7	A0A2S0SDV7_VIBHA	Vibrio harveyi (Beneckea harveyi)	669
A0A2X4W8N8	A0A2X4W8N8_SALCE	Salmonella enterica subsp. arizonae	59203
A0A132GGG4	A0A132GGG4_9GAMM	Stenotrophomonas rhizophila	216778
A0A2V4LGG7	A0A2V4LGG7_PSEAC	Pseudomonas alcaligenes	43263
A0A2K9PEE0	A0A2K9PEE0_9ENTR	Citrobacter freundii complex sp. CFNIH2	2066049
A0A2T3L606	A0A2T3L606_9GAMM	Photobacterium indicum	81447
A0A1S1CUT1	A0A1S1CUT1_9NEIS	Neisseria sp. HMSC064D07	1715087
A0A1U9XU56	A0A1U9XU56_9PSED	Pseudomonas sp. LPH1	1898684
A0A0P9H7U9	A0A0P9H7U9_PSESX	Pseudomonas syringae pv. aceris	199198
A0A2V5CKB9	A0A2V5CKB9_9GAMM	Pantoea sp. AG1095	2184004
A0A2G4DT68	A0A2G4DT68_9PSED	Pseudomonas sp. NZIPFR-PS5	1230465
A0A0U1EX81	A0A0U1EX81_YERIN	Yersinia intermedia	631
A0A209ABL1	A0A209ABL1_YERIN	Yersinia intermedia	631
A0A1I6XNH8	A0A1I6XNH8_9GAMM	Pseudoalteromonas lipolytica	570156
A0A0T9MBE5	A0A0T9MBE5_YERIN	Yersinia intermedia	631
A0A0Q4NRC0	A0A0Q4NRC0_9PSED	Pseudomonas sp. Leaf58	1736226
